Sub_ID,Student_ID,Country,Age_Group,Education_Level,Plan_Type,Plan_Price_USD,Sub_Start_Date,Sub_End_Date,Sub_Start_Month,Sub_Start_Year,Churned,Churn_Reason,Churn_Date,Days_Active,Renewal_Number,Revenue_USD
SUB_10178,STU_08067,India,18-22,Postgraduate,Monthly,9.99,2023-04-28,2023-05-28,2023-04,2023,No,,,30,1,9.99
SUB_10179,STU_08067,India,18-22,Postgraduate,Monthly,9.99,2023-05-28,2023-06-09,2023-05,2023,Yes,Found Better Alternative,2023-06-09,12,2,4.0
SUB_10180,STU_08068,United Kingdom,18-22,PhD,Monthly,9.99,2023-07-03,2023-07-19,2023-07,2023,Yes,Price Too High,2023-07-19,16,1,5.33
SUB_10181,STU_08069,United States,23-27,Other,Quarterly,19.99,2023-02-05,2023-02-20,2023-02,2023,Yes,Found Better Alternative,2023-02-20,15,1,3.33
SUB_10182,STU_08070,United States,18-22,Other,Monthly,9.99,2024-06-06,2024-07-03,2024-06,2024,Yes,Not Useful Anymore,2024-07-03,27,1,8.99
SUB_10183,STU_08071,United Kingdom,28+,Undergraduate,Monthly,9.99,2023-05-02,2023-05-05,2023-05,2023,Yes,Found Better Alternative,2023-05-05,3,1,1.0
SUB_10184,STU_08072,India,18-22,Postgraduate,Monthly,9.99,2024-06-03,2024-06-09,2024-06,2024,Yes,Found Better Alternative,2024-06-09,6,1,2.0
SUB_10185,STU_08073,India,18-22,Undergraduate,Annual,59.99,2024-01-17,2024-09-06,2024-01,2024,Yes,Price Too High,2024-09-06,233,1,38.29
SUB_10186,STU_08074,Australia,28+,Postgraduate,Annual,59.99,2024-05-12,2025-05-12,2024-05,2024,No,,,365,1,59.99
SUB_10187,STU_08075,India,18-22,Postgraduate,Monthly,9.99,2024-05-03,2024-05-18,2024-05,2024,Yes,Exam Season Over,2024-05-18,15,1,5.0
SUB_10188,STU_08076,India,18-22,Undergraduate,Monthly,9.99,2024-02-28,2024-03-24,2024-02,2024,Yes,Price Too High,2024-03-24,25,1,8.33
SUB_10189,STU_08077,United States,28+,Undergraduate,Annual,59.99,2024-05-09,2024-11-14,2024-05,2024,Yes,Found Better Alternative,2024-11-14,189,1,31.06
SUB_10190,STU_08078,United States,23-27,Undergraduate,Monthly,9.99,2022-09-29,2022-10-29,2022-09,2022,No,,,30,1,9.99
SUB_10191,STU_08079,United States,23-27,Other,Monthly,9.99,2023-02-17,2023-03-19,2023-02,2023,No,,,30,1,9.99
SUB_10192,STU_08080,Others,18-22,Undergraduate,Monthly,9.99,2022-07-26,2022-08-25,2022-07,2022,No,,,30,1,9.99
SUB_10193,STU_08080,Others,18-22,Undergraduate,Monthly,9.99,2022-08-25,2022-09-24,2022-08,2022,No,,,30,2,9.99
SUB_10194,STU_08080,Others,18-22,Undergraduate,Monthly,9.99,2022-09-24,2022-10-24,2022-09,2022,No,,,30,3,9.99
SUB_10195,STU_08081,United States,18-22,Postgraduate,Monthly,9.99,2023-02-01,2023-02-13,2023-02,2023,Yes,Price Too High,2023-02-13,12,1,4.0
SUB_10196,STU_08082,United States,23-27,PhD,Quarterly,19.99,2024-02-07,2024-03-06,2024-02,2024,Yes,Found Better Alternative,2024-03-06,28,1,6.22
SUB_10197,STU_08083,India,18-22,Undergraduate,Quarterly,19.99,2022-10-03,2023-01-01,2022-10,2022,No,,,90,1,19.99
SUB_10198,STU_08084,United Kingdom,28+,Postgraduate,Annual,59.99,2023-08-17,2024-08-16,2023-08,2023,No,,,365,1,59.99
SUB_10199,STU_08085,India,18-22,Undergraduate,Monthly,9.99,2022-12-17,2023-01-16,2022-12,2022,No,,,30,1,9.99
SUB_10200,STU_08085,India,18-22,Undergraduate,Monthly,9.99,2023-01-16,2023-02-15,2023-01,2023,No,,,30,2,9.99
SUB_10201,STU_08085,India,18-22,Undergraduate,Monthly,9.99,2023-02-15,2023-03-17,2023-02,2023,No,,,30,3,9.99
SUB_10202,STU_08085,India,18-22,Undergraduate,Monthly,9.99,2023-03-17,2023-04-16,2023-03,2023,No,,,30,4,9.99
SUB_10203,STU_08086,India,28+,Undergraduate,Monthly,9.99,2024-02-28,2024-03-29,2024-02,2024,No,,,30,1,9.99
SUB_10204,STU_08086,India,28+,Undergraduate,Monthly,9.99,2024-03-29,2024-04-08,2024-03,2024,Yes,Found Better Alternative,2024-04-08,10,2,3.33
SUB_10205,STU_08087,India,18-22,PhD,Quarterly,19.99,2023-01-12,2023-04-12,2023-01,2023,No,,,90,1,19.99
SUB_10206,STU_08088,Australia,28+,Other,Monthly,9.99,2024-03-20,2024-04-05,2024-03,2024,Yes,Found Better Alternative,2024-04-05,16,1,5.33
SUB_10207,STU_08090,India,18-22,Postgraduate,Annual,59.99,2024-01-28,2024-12-22,2024-01,2024,Yes,Found Better Alternative,2024-12-22,329,1,54.07
SUB_10208,STU_08091,India,18-22,Undergraduate,Quarterly,19.99,2023-09-05,2023-12-04,2023-09,2023,No,,,90,1,19.99
SUB_10209,STU_08091,India,18-22,Undergraduate,Quarterly,19.99,2023-12-04,2024-02-17,2023-12,2023,Yes,Found Better Alternative,2024-02-17,75,2,16.66
SUB_10210,STU_08092,India,18-22,Undergraduate,Quarterly,19.99,2022-12-22,2023-03-22,2022-12,2022,No,,,90,1,19.99
SUB_10211,STU_08092,India,18-22,Undergraduate,Quarterly,19.99,2023-03-22,2023-06-20,2023-03,2023,No,,,90,2,19.99
SUB_10212,STU_08093,Others,18-22,Postgraduate,Monthly,9.99,2023-05-06,2023-05-31,2023-05,2023,Yes,Not Useful Anymore,2023-05-31,25,1,8.33
SUB_10213,STU_08094,United States,18-22,Undergraduate,Monthly,9.99,2023-10-26,2023-11-25,2023-10,2023,No,,,30,1,9.99
SUB_10214,STU_08094,United States,18-22,Undergraduate,Monthly,9.99,2023-11-25,2023-12-25,2023-11,2023,No,,,30,2,9.99
SUB_10215,STU_08094,United States,18-22,Undergraduate,Monthly,9.99,2023-12-25,2024-01-15,2023-12,2023,Yes,Found Better Alternative,2024-01-15,21,3,6.99
SUB_10216,STU_08096,India,18-22,Postgraduate,Annual,59.99,2023-05-21,2024-05-20,2023-05,2023,No,,,365,1,59.99
SUB_10217,STU_08096,India,18-22,Postgraduate,Annual,59.99,2024-05-20,2025-05-20,2024-05,2024,No,,,365,2,59.99
SUB_10218,STU_08097,India,23-27,Undergraduate,Annual,59.99,2023-05-19,2024-05-18,2023-05,2023,No,,,365,1,59.99
SUB_10219,STU_08098,United States,18-22,PhD,Monthly,9.99,2024-03-03,2024-03-29,2024-03,2024,Yes,Not Useful Anymore,2024-03-29,26,1,8.66
SUB_10220,STU_08099,United States,18-22,Undergraduate,Annual,59.99,2023-04-26,2024-04-25,2023-04,2023,No,,,365,1,59.99
SUB_10221,STU_08100,United States,28+,Undergraduate,Monthly,9.99,2023-12-02,2024-01-01,2023-12,2023,No,,,30,1,9.99
SUB_10222,STU_08100,United States,28+,Undergraduate,Monthly,9.99,2024-01-01,2024-01-18,2024-01,2024,Yes,Exam Season Over,2024-01-18,17,2,5.66
SUB_10223,STU_08101,India,23-27,Undergraduate,Quarterly,19.99,2022-09-28,2022-12-27,2022-09,2022,No,,,90,1,19.99
SUB_10224,STU_08102,India,23-27,Undergraduate,Monthly,9.99,2022-11-15,2022-12-15,2022-11,2022,No,,,30,1,9.99
SUB_10225,STU_08102,India,23-27,Undergraduate,Monthly,9.99,2022-12-15,2023-01-14,2022-12,2022,No,,,30,2,9.99
SUB_10226,STU_08102,India,23-27,Undergraduate,Monthly,9.99,2023-01-14,2023-01-26,2023-01,2023,Yes,Price Too High,2023-01-26,12,3,4.0
SUB_10227,STU_08103,United States,18-22,PhD,Annual,59.99,2023-01-22,2024-01-22,2023-01,2023,No,,,365,1,59.99
SUB_10228,STU_08104,Others,28+,Undergraduate,Monthly,9.99,2023-07-01,2023-07-31,2023-07,2023,No,,,30,1,9.99
SUB_10229,STU_08106,India,23-27,Undergraduate,Monthly,9.99,2024-03-12,2024-04-11,2024-03,2024,No,,,30,1,9.99
SUB_10230,STU_08106,India,23-27,Undergraduate,Monthly,9.99,2024-04-11,2024-05-06,2024-04,2024,Yes,Found Better Alternative,2024-05-06,25,2,8.33
SUB_10231,STU_08107,United Kingdom,23-27,Undergraduate,Monthly,9.99,2023-06-20,2023-07-20,2023-06,2023,No,,,30,1,9.99
SUB_10232,STU_08108,Others,18-22,Postgraduate,Annual,59.99,2024-03-19,2025-03-19,2024-03,2024,No,,,365,1,59.99
SUB_10233,STU_08109,Canada,23-27,PhD,Quarterly,19.99,2024-03-24,2024-04-26,2024-03,2024,Yes,Found Better Alternative,2024-04-26,33,1,7.33
SUB_10234,STU_08111,United States,23-27,Postgraduate,Monthly,9.99,2022-11-04,2022-12-04,2022-11,2022,No,,,30,1,9.99
SUB_10235,STU_08111,United States,23-27,Postgraduate,Monthly,9.99,2022-12-04,2023-01-03,2022-12,2022,No,,,30,2,9.99
SUB_10236,STU_08112,United States,18-22,Undergraduate,Monthly,9.99,2024-02-06,2024-02-15,2024-02,2024,Yes,Found Better Alternative,2024-02-15,9,1,3.0
SUB_10237,STU_08113,India,18-22,Undergraduate,Quarterly,19.99,2023-10-11,2024-01-09,2023-10,2023,No,,,90,1,19.99
SUB_10238,STU_08113,India,18-22,Undergraduate,Quarterly,19.99,2024-01-09,2024-04-08,2024-01,2024,No,,,90,2,19.99
SUB_10239,STU_08113,India,18-22,Undergraduate,Quarterly,19.99,2024-04-08,2024-06-23,2024-04,2024,Yes,Found Better Alternative,2024-06-23,76,3,16.88
SUB_10240,STU_08114,India,18-22,Postgraduate,Quarterly,19.99,2023-01-11,2023-04-11,2023-01,2023,No,,,90,1,19.99
SUB_10241,STU_08114,India,18-22,Postgraduate,Quarterly,19.99,2023-04-11,2023-07-10,2023-04,2023,No,,,90,2,19.99
SUB_10242,STU_08115,India,18-22,Postgraduate,Monthly,9.99,2022-07-30,2022-08-29,2022-07,2022,No,,,30,1,9.99
SUB_10243,STU_08115,India,18-22,Postgraduate,Monthly,9.99,2022-08-29,2022-09-28,2022-08,2022,No,,,30,2,9.99
SUB_10244,STU_08115,India,18-22,Postgraduate,Monthly,9.99,2022-09-28,2022-10-28,2022-09,2022,No,,,30,3,9.99
SUB_10245,STU_08116,United States,18-22,Postgraduate,Monthly,9.99,2023-07-30,2023-08-29,2023-07,2023,No,,,30,1,9.99
SUB_10246,STU_08116,United States,18-22,Postgraduate,Monthly,9.99,2023-08-29,2023-09-28,2023-08,2023,No,,,30,2,9.99
SUB_10247,STU_08116,United States,18-22,Postgraduate,Monthly,9.99,2023-09-28,2023-10-04,2023-09,2023,Yes,Other,2023-10-04,6,3,2.0
SUB_10248,STU_08117,India,23-27,Postgraduate,Annual,59.99,2022-08-25,2023-08-25,2022-08,2022,No,,,365,1,59.99
SUB_10249,STU_08117,India,23-27,Postgraduate,Annual,59.99,2023-08-25,2024-08-24,2023-08,2023,No,,,365,2,59.99
SUB_10250,STU_08118,Australia,28+,Undergraduate,Quarterly,19.99,2023-03-17,2023-06-15,2023-03,2023,No,,,90,1,19.99
SUB_10251,STU_08118,Australia,28+,Undergraduate,Quarterly,19.99,2023-06-15,2023-09-13,2023-06,2023,No,,,90,2,19.99
SUB_10252,STU_08119,United States,18-22,Postgraduate,Monthly,9.99,2022-07-17,2022-07-23,2022-07,2022,Yes,Not Useful Anymore,2022-07-23,6,1,2.0
SUB_10253,STU_08120,India,23-27,Other,Annual,59.99,2023-11-27,2024-11-26,2023-11,2023,No,,,365,1,59.99
SUB_10254,STU_08121,United States,18-22,Undergraduate,Monthly,9.99,2023-10-12,2023-10-27,2023-10,2023,Yes,Found Better Alternative,2023-10-27,15,1,5.0
SUB_10255,STU_08122,Others,18-22,Undergraduate,Monthly,9.99,2023-05-30,2023-06-29,2023-05,2023,No,,,30,1,9.99
SUB_10256,STU_08123,United Kingdom,28+,Other,Annual,59.99,2023-09-03,2024-09-02,2023-09,2023,No,,,365,1,59.99
SUB_10257,STU_08124,Others,23-27,Undergraduate,Quarterly,19.99,2024-01-23,2024-04-22,2024-01,2024,No,,,90,1,19.99
SUB_10258,STU_08124,Others,23-27,Undergraduate,Quarterly,19.99,2024-04-22,2024-07-21,2024-04,2024,No,,,90,2,19.99
SUB_10259,STU_08126,India,28+,Undergraduate,Annual,59.99,2023-12-29,2024-12-28,2023-12,2023,No,,,365,1,59.99
SUB_10260,STU_08127,United States,18-22,Other,Quarterly,19.99,2023-07-03,2023-07-14,2023-07,2023,Yes,Technical Issues,2023-07-14,11,1,2.44
SUB_10261,STU_08128,India,23-27,Undergraduate,Monthly,9.99,2024-05-30,2024-06-24,2024-05,2024,Yes,Found Better Alternative,2024-06-24,25,1,8.33
SUB_10262,STU_08129,India,18-22,Postgraduate,Quarterly,19.99,2024-04-22,2024-07-21,2024-04,2024,No,,,90,1,19.99
SUB_10263,STU_08130,India,18-22,Postgraduate,Monthly,9.99,2022-07-22,2022-08-21,2022-07,2022,No,,,30,1,9.99
SUB_10264,STU_08131,India,23-27,Undergraduate,Monthly,9.99,2022-06-22,2022-07-05,2022-06,2022,Yes,Price Too High,2022-07-05,13,1,4.33
SUB_10265,STU_08132,United Kingdom,18-22,Other,Monthly,9.99,2024-03-02,2024-03-29,2024-03,2024,Yes,Found Better Alternative,2024-03-29,27,1,8.99
SUB_10266,STU_08133,India,23-27,Undergraduate,Quarterly,19.99,2022-10-04,2023-01-02,2022-10,2022,No,,,90,1,19.99
SUB_10267,STU_08134,United States,28+,Postgraduate,Annual,59.99,2023-01-12,2024-01-12,2023-01,2023,No,,,365,1,59.99
SUB_10268,STU_08135,Canada,23-27,Undergraduate,Monthly,9.99,2024-01-18,2024-01-31,2024-01,2024,Yes,Exam Season Over,2024-01-31,13,1,4.33
SUB_10269,STU_08136,United States,28+,Postgraduate,Monthly,9.99,2023-12-16,2023-12-31,2023-12,2023,Yes,Found Better Alternative,2023-12-31,15,1,5.0
SUB_10270,STU_08137,India,23-27,Postgraduate,Annual,59.99,2023-12-04,2024-05-24,2023-12,2023,Yes,Found Better Alternative,2024-05-24,172,1,28.27
SUB_10271,STU_08138,India,23-27,Postgraduate,Monthly,9.99,2024-06-09,2024-07-09,2024-06,2024,No,,,30,1,9.99
SUB_10272,STU_08139,India,18-22,Undergraduate,Quarterly,19.99,2023-01-23,2023-04-23,2023-01,2023,No,,,90,1,19.99
SUB_10273,STU_08139,India,18-22,Undergraduate,Quarterly,19.99,2023-04-23,2023-07-22,2023-04,2023,No,,,90,2,19.99
SUB_10274,STU_08140,United States,28+,Postgraduate,Quarterly,19.99,2022-07-11,2022-10-09,2022-07,2022,No,,,90,1,19.99
SUB_10275,STU_08141,India,18-22,Postgraduate,Quarterly,19.99,2024-02-19,2024-05-19,2024-02,2024,No,,,90,1,19.99
SUB_10276,STU_08141,India,18-22,Postgraduate,Quarterly,19.99,2024-05-19,2024-06-15,2024-05,2024,Yes,Found Better Alternative,2024-06-15,27,2,6.0
SUB_10277,STU_08142,Canada,23-27,Undergraduate,Monthly,9.99,2022-08-05,2022-08-19,2022-08,2022,Yes,Exam Season Over,2022-08-19,14,1,4.66
SUB_10278,STU_08143,Canada,28+,Undergraduate,Quarterly,19.99,2022-08-15,2022-11-13,2022-08,2022,No,,,90,1,19.99
SUB_10279,STU_08143,Canada,28+,Undergraduate,Quarterly,19.99,2022-11-13,2022-12-12,2022-11,2022,Yes,Price Too High,2022-12-12,29,2,6.44
SUB_10280,STU_08144,United States,23-27,PhD,Quarterly,19.99,2023-04-20,2023-07-19,2023-04,2023,No,,,90,1,19.99
SUB_10281,STU_08145,India,28+,Postgraduate,Monthly,9.99,2024-01-14,2024-02-05,2024-01,2024,Yes,Found Better Alternative,2024-02-05,22,1,7.33
SUB_10282,STU_08146,United Kingdom,28+,Postgraduate,Monthly,9.99,2022-08-02,2022-09-01,2022-08,2022,No,,,30,1,9.99
SUB_10283,STU_08146,United Kingdom,28+,Postgraduate,Monthly,9.99,2022-09-01,2022-09-10,2022-09,2022,Yes,Found Better Alternative,2022-09-10,9,2,3.0
SUB_10284,STU_08148,United Kingdom,23-27,Postgraduate,Quarterly,19.99,2023-04-03,2023-07-02,2023-04,2023,No,,,90,1,19.99
SUB_10285,STU_08148,United Kingdom,23-27,Postgraduate,Quarterly,19.99,2023-07-02,2023-07-07,2023-07,2023,Yes,Exam Season Over,2023-07-07,5,2,1.11
SUB_10286,STU_08149,Canada,23-27,Undergraduate,Monthly,9.99,2023-01-21,2023-02-20,2023-01,2023,No,,,30,1,9.99
SUB_10287,STU_08149,Canada,23-27,Undergraduate,Monthly,9.99,2023-02-20,2023-03-22,2023-02,2023,No,,,30,2,9.99
SUB_10288,STU_08150,India,28+,Other,Monthly,9.99,2023-02-25,2023-03-06,2023-02,2023,Yes,Price Too High,2023-03-06,9,1,3.0
SUB_10289,STU_08151,United States,18-22,PhD,Quarterly,19.99,2023-10-10,2024-01-08,2023-10,2023,No,,,90,1,19.99
SUB_10290,STU_08151,United States,18-22,PhD,Quarterly,19.99,2024-01-08,2024-04-07,2024-01,2024,No,,,90,2,19.99
SUB_10291,STU_08152,Australia,23-27,Undergraduate,Monthly,9.99,2023-02-20,2023-03-22,2023-02,2023,No,,,30,1,9.99
SUB_10292,STU_08153,India,28+,PhD,Monthly,9.99,2022-08-08,2022-09-07,2022-08,2022,No,,,30,1,9.99
SUB_10293,STU_08153,India,28+,PhD,Monthly,9.99,2022-09-07,2022-10-07,2022-09,2022,No,,,30,2,9.99
SUB_10294,STU_08154,United States,23-27,Other,Monthly,9.99,2023-10-22,2023-10-31,2023-10,2023,Yes,Exam Season Over,2023-10-31,9,1,3.0
SUB_10295,STU_08155,Others,18-22,Undergraduate,Quarterly,19.99,2023-07-14,2023-10-12,2023-07,2023,No,,,90,1,19.99
SUB_10296,STU_08155,Others,18-22,Undergraduate,Quarterly,19.99,2023-10-12,2024-01-10,2023-10,2023,No,,,90,2,19.99
SUB_10297,STU_08156,United Kingdom,18-22,Undergraduate,Monthly,9.99,2022-09-23,2022-10-23,2022-09,2022,No,,,30,1,9.99
SUB_10298,STU_08157,United States,23-27,Postgraduate,Monthly,9.99,2023-04-06,2023-05-06,2023-04,2023,No,,,30,1,9.99
SUB_10299,STU_08157,United States,23-27,Postgraduate,Monthly,9.99,2023-05-06,2023-05-30,2023-05,2023,Yes,Found Better Alternative,2023-05-30,24,2,7.99
SUB_10300,STU_08158,India,23-27,Undergraduate,Monthly,9.99,2024-01-26,2024-02-09,2024-01,2024,Yes,Found Better Alternative,2024-02-09,14,1,4.66
SUB_10301,STU_08159,India,18-22,Other,Quarterly,19.99,2022-09-26,2022-12-25,2022-09,2022,No,,,90,1,19.99
SUB_10302,STU_08161,United States,23-27,Postgraduate,Monthly,9.99,2023-04-01,2023-05-01,2023-04,2023,No,,,30,1,9.99
SUB_10303,STU_08161,United States,23-27,Postgraduate,Monthly,9.99,2023-05-01,2023-05-31,2023-05,2023,No,,,30,2,9.99
SUB_10304,STU_08161,United States,23-27,Postgraduate,Monthly,9.99,2023-05-31,2023-06-17,2023-05,2023,Yes,Price Too High,2023-06-17,17,3,5.66
SUB_10305,STU_08163,United States,23-27,Undergraduate,Monthly,9.99,2022-11-14,2022-12-11,2022-11,2022,Yes,Price Too High,2022-12-11,27,1,8.99
SUB_10306,STU_08164,United States,18-22,Undergraduate,Monthly,9.99,2022-10-20,2022-11-19,2022-10,2022,No,,,30,1,9.99
SUB_10307,STU_08164,United States,18-22,Undergraduate,Monthly,9.99,2022-11-19,2022-12-19,2022-11,2022,No,,,30,2,9.99
SUB_10308,STU_08164,United States,18-22,Undergraduate,Monthly,9.99,2022-12-19,2023-01-18,2022-12,2022,No,,,30,3,9.99
SUB_10309,STU_08164,United States,18-22,Undergraduate,Monthly,9.99,2023-01-18,2023-02-17,2023-01,2023,No,,,30,4,9.99
SUB_10310,STU_08164,United States,18-22,Undergraduate,Monthly,9.99,2023-02-17,2023-03-19,2023-02,2023,No,,,30,5,9.99
SUB_10311,STU_08165,Australia,28+,Undergraduate,Monthly,9.99,2022-06-04,2022-07-04,2022-06,2022,No,,,30,1,9.99
SUB_10312,STU_08166,India,28+,Undergraduate,Quarterly,19.99,2023-04-10,2023-07-09,2023-04,2023,No,,,90,1,19.99
SUB_10313,STU_08168,United Kingdom,18-22,Undergraduate,Quarterly,19.99,2024-05-08,2024-08-06,2024-05,2024,No,,,90,1,19.99
SUB_10314,STU_08169,Canada,18-22,Other,Quarterly,19.99,2023-02-14,2023-05-15,2023-02,2023,No,,,90,1,19.99
SUB_10315,STU_08170,India,28+,Undergraduate,Monthly,9.99,2022-12-03,2023-01-02,2022-12,2022,No,,,30,1,9.99
SUB_10316,STU_08171,Australia,18-22,Postgraduate,Monthly,9.99,2024-02-27,2024-03-16,2024-02,2024,Yes,Found Better Alternative,2024-03-16,18,1,5.99
SUB_10317,STU_08172,Canada,18-22,Postgraduate,Quarterly,19.99,2023-10-13,2023-12-26,2023-10,2023,Yes,Not Useful Anymore,2023-12-26,74,1,16.44
SUB_10318,STU_08173,India,18-22,Undergraduate,Monthly,9.99,2023-06-30,2023-07-30,2023-06,2023,No,,,30,1,9.99
SUB_10319,STU_08173,India,18-22,Undergraduate,Monthly,9.99,2023-07-30,2023-08-18,2023-07,2023,Yes,Exam Season Over,2023-08-18,19,2,6.33
SUB_10320,STU_08174,United States,28+,Postgraduate,Quarterly,19.99,2022-06-12,2022-09-10,2022-06,2022,No,,,90,1,19.99
SUB_10321,STU_08174,United States,28+,Postgraduate,Quarterly,19.99,2022-09-10,2022-12-09,2022-09,2022,No,,,90,2,19.99
SUB_10322,STU_08175,United States,18-22,Other,Monthly,9.99,2023-04-05,2023-05-05,2023-04,2023,No,,,30,1,9.99
SUB_10323,STU_08176,India,28+,Postgraduate,Monthly,9.99,2022-08-05,2022-09-04,2022-08,2022,No,,,30,1,9.99
SUB_10324,STU_08177,Australia,18-22,Undergraduate,Monthly,9.99,2022-08-11,2022-09-10,2022-08,2022,No,,,30,1,9.99
SUB_10325,STU_08177,Australia,18-22,Undergraduate,Monthly,9.99,2022-09-10,2022-09-30,2022-09,2022,Yes,Price Too High,2022-09-30,20,2,6.66
SUB_10326,STU_08178,United States,23-27,Other,Quarterly,19.99,2024-03-02,2024-03-15,2024-03,2024,Yes,Price Too High,2024-03-15,13,1,2.89
SUB_10327,STU_08179,India,28+,Postgraduate,Annual,59.99,2023-06-25,2024-06-24,2023-06,2023,No,,,365,1,59.99
SUB_10328,STU_08180,United States,18-22,Other,Monthly,9.99,2024-03-21,2024-04-17,2024-03,2024,Yes,Found Better Alternative,2024-04-17,27,1,8.99
SUB_10329,STU_08181,Australia,18-22,Undergraduate,Quarterly,19.99,2023-08-21,2023-11-19,2023-08,2023,No,,,90,1,19.99
SUB_10330,STU_08183,United States,23-27,Postgraduate,Quarterly,19.99,2024-06-20,2024-07-26,2024-06,2024,Yes,Technical Issues,2024-07-26,36,1,8.0
SUB_10331,STU_08184,United Kingdom,23-27,Undergraduate,Monthly,9.99,2022-09-23,2022-10-23,2022-09,2022,No,,,30,1,9.99
SUB_10332,STU_08186,United States,23-27,Postgraduate,Annual,59.99,2023-01-09,2024-01-09,2023-01,2023,No,,,365,1,59.99
SUB_10333,STU_08186,United States,23-27,Postgraduate,Annual,59.99,2024-01-09,2025-01-08,2024-01,2024,No,,,365,2,59.99
SUB_10334,STU_08187,India,18-22,Postgraduate,Quarterly,19.99,2023-04-27,2023-07-26,2023-04,2023,No,,,90,1,19.99
SUB_10335,STU_08187,India,18-22,Postgraduate,Quarterly,19.99,2023-07-26,2023-09-09,2023-07,2023,Yes,Price Too High,2023-09-09,45,2,9.99
SUB_10336,STU_08188,India,18-22,Undergraduate,Monthly,9.99,2023-09-11,2023-10-11,2023-09,2023,No,,,30,1,9.99
SUB_10337,STU_08188,India,18-22,Undergraduate,Monthly,9.99,2023-10-11,2023-11-10,2023-10,2023,No,,,30,2,9.99
SUB_10338,STU_08188,India,18-22,Undergraduate,Monthly,9.99,2023-11-10,2023-12-09,2023-11,2023,Yes,Found Better Alternative,2023-12-09,29,3,9.66
SUB_10339,STU_08189,India,18-22,Postgraduate,Annual,59.99,2023-01-08,2024-01-08,2023-01,2023,No,,,365,1,59.99
SUB_10340,STU_08189,India,18-22,Postgraduate,Annual,59.99,2024-01-08,2024-01-26,2024-01,2024,Yes,Other,2024-01-26,18,2,2.96
SUB_10341,STU_08190,Canada,23-27,Undergraduate,Monthly,9.99,2022-07-06,2022-07-20,2022-07,2022,Yes,Exam Season Over,2022-07-20,14,1,4.66
SUB_10342,STU_08191,India,18-22,Undergraduate,Monthly,9.99,2023-01-23,2023-02-22,2023-01,2023,No,,,30,1,9.99
SUB_10343,STU_08191,India,18-22,Undergraduate,Monthly,9.99,2023-02-22,2023-03-24,2023-02,2023,No,,,30,2,9.99
SUB_10344,STU_08191,India,18-22,Undergraduate,Monthly,9.99,2023-03-24,2023-04-23,2023-03,2023,No,,,30,3,9.99
SUB_10345,STU_08191,India,18-22,Undergraduate,Monthly,9.99,2023-04-23,2023-05-23,2023-04,2023,No,,,30,4,9.99
SUB_10346,STU_08192,United States,23-27,Postgraduate,Monthly,9.99,2023-11-23,2023-12-19,2023-11,2023,Yes,Price Too High,2023-12-19,26,1,8.66
SUB_10347,STU_08193,India,23-27,Undergraduate,Annual,59.99,2023-11-17,2024-11-16,2023-11,2023,No,,,365,1,59.99
SUB_10348,STU_08194,Australia,18-22,Undergraduate,Monthly,9.99,2022-08-29,2022-09-28,2022-08,2022,No,,,30,1,9.99
SUB_10349,STU_08194,Australia,18-22,Undergraduate,Monthly,9.99,2022-09-28,2022-10-28,2022-09,2022,No,,,30,2,9.99
SUB_10350,STU_08194,Australia,18-22,Undergraduate,Monthly,9.99,2022-10-28,2022-11-27,2022-10,2022,No,,,30,3,9.99
SUB_10351,STU_08195,Australia,28+,Undergraduate,Quarterly,19.99,2023-08-18,2023-08-22,2023-08,2023,Yes,Price Too High,2023-08-22,4,1,0.89
SUB_10352,STU_08196,Canada,23-27,Undergraduate,Monthly,9.99,2023-11-06,2023-12-06,2023-11,2023,No,,,30,1,9.99
SUB_10353,STU_08197,United States,18-22,Undergraduate,Monthly,9.99,2024-04-23,2024-05-23,2024-04,2024,No,,,30,1,9.99
SUB_10354,STU_08197,United States,18-22,Undergraduate,Monthly,9.99,2024-05-23,2024-06-05,2024-05,2024,Yes,Other,2024-06-05,13,2,4.33
SUB_10355,STU_08198,India,28+,Postgraduate,Monthly,9.99,2022-09-10,2022-10-10,2022-09,2022,No,,,30,1,9.99
SUB_10356,STU_08199,United States,23-27,Undergraduate,Monthly,9.99,2024-01-22,2024-02-10,2024-01,2024,Yes,Found Better Alternative,2024-02-10,19,1,6.33
SUB_10357,STU_08201,United Kingdom,23-27,Undergraduate,Monthly,9.99,2022-07-16,2022-08-15,2022-07,2022,No,,,30,1,9.99
SUB_10358,STU_08201,United Kingdom,23-27,Undergraduate,Monthly,9.99,2022-08-15,2022-09-04,2022-08,2022,Yes,Found Better Alternative,2022-09-04,20,2,6.66
SUB_10359,STU_08202,India,18-22,PhD,Quarterly,19.99,2023-02-04,2023-03-08,2023-02,2023,Yes,Price Too High,2023-03-08,32,1,7.11
SUB_10360,STU_08203,India,18-22,Undergraduate,Annual,59.99,2022-07-21,2023-07-21,2022-07,2022,No,,,365,1,59.99
SUB_10361,STU_08203,India,18-22,Undergraduate,Annual,59.99,2023-07-21,2023-11-21,2023-07,2023,Yes,Price Too High,2023-11-21,123,2,20.22
SUB_10362,STU_08204,India,23-27,Other,Monthly,9.99,2023-04-19,2023-05-19,2023-04,2023,No,,,30,1,9.99
SUB_10363,STU_08204,India,23-27,Other,Monthly,9.99,2023-05-19,2023-06-18,2023-05,2023,No,,,30,2,9.99
