Student_ID,Country,Age_Group,Education_Level,Acquisition_Source,Registration_Date,Registration_Month,Registration_Year,Month_Label,Is_Active
STU_08841,India,18-22,PhD,Organic Search,2023-12-09,12,2023,2023-12,0
STU_08842,India,18-22,Undergraduate,Organic Search,2024-06-03,6,2024,2024-06,1
STU_08843,United States,18-22,Postgraduate,Email Campaign,2023-03-12,3,2023,2023-03,1
STU_08844,India,28+,Undergraduate,Referral,2024-05-03,5,2024,2024-05,1
STU_08845,United States,18-22,Undergraduate,Social Media,2024-05-04,5,2024,2024-05,1
STU_08846,Others,23-27,Undergraduate,Referral,2022-10-09,10,2022,2022-10,0
STU_08847,India,28+,Other,Referral,2023-07-31,7,2023,2023-07,1
STU_08848,United States,18-22,Undergraduate,Referral,2024-01-23,1,2024,2024-01,0
STU_08849,India,23-27,Postgraduate,Social Media,2023-10-23,10,2023,2023-10,1
STU_08850,India,23-27,Other,Organic Search,2023-05-09,5,2023,2023-05,1
STU_08851,India,18-22,PhD,Paid Ad,2022-10-26,10,2022,2022-10,1
STU_08852,Others,23-27,Postgraduate,Paid Ad,2023-12-07,12,2023,2023-12,0
STU_08853,United States,23-27,Undergraduate,Organic Search,2022-06-29,6,2022,2022-06,1
STU_08854,India,23-27,Undergraduate,Social Media,2023-08-10,8,2023,2023-08,0
STU_08855,United States,18-22,Undergraduate,Referral,2024-01-26,1,2024,2024-01,1
STU_08856,India,23-27,Postgraduate,Referral,2023-02-04,2,2023,2023-02,0
STU_08857,United States,18-22,Undergraduate,Organic Search,2022-07-14,7,2022,2022-07,0
STU_08858,United States,18-22,Undergraduate,Organic Search,2022-07-16,7,2022,2022-07,1
STU_08859,India,18-22,Undergraduate,Referral,2022-08-15,8,2022,2022-08,1
STU_08860,India,18-22,Undergraduate,Social Media,2023-01-02,1,2023,2023-01,0
STU_08861,India,28+,Undergraduate,Organic Search,2024-04-16,4,2024,2024-04,1
STU_08862,United States,18-22,Postgraduate,Referral,2023-09-06,9,2023,2023-09,1
STU_08863,Others,18-22,Undergraduate,Organic Search,2022-11-10,11,2022,2022-11,0
STU_08864,United States,18-22,Undergraduate,Email Campaign,2023-11-04,11,2023,2023-11,0
STU_08865,India,28+,Undergraduate,Referral,2023-04-14,4,2023,2023-04,0
STU_08866,India,28+,Postgraduate,Referral,2022-12-31,12,2022,2022-12,1
STU_08867,India,23-27,Other,Paid Ad,2023-02-19,2,2023,2023-02,1
STU_08868,United States,23-27,Undergraduate,Paid Ad,2023-05-31,5,2023,2023-05,0
STU_08869,United States,23-27,Postgraduate,Organic Search,2023-05-16,5,2023,2023-05,1
STU_08870,United States,28+,Undergraduate,Email Campaign,2022-10-18,10,2022,2022-10,1
STU_08871,United States,23-27,Postgraduate,Organic Search,2023-10-27,10,2023,2023-10,1
STU_08872,United States,18-22,Undergraduate,Referral,2023-10-02,10,2023,2023-10,1
STU_08873,United States,23-27,Undergraduate,Paid Ad,2022-06-22,6,2022,2022-06,0
STU_08874,United States,23-27,PhD,Organic Search,2024-04-21,4,2024,2024-04,0
STU_08875,Canada,28+,Undergraduate,Social Media,2023-02-15,2,2023,2023-02,1
STU_08876,United States,18-22,Undergraduate,Social Media,2024-03-31,3,2024,2024-03,1
STU_08877,Others,28+,PhD,Organic Search,2024-05-11,5,2024,2024-05,1
STU_08878,India,18-22,Undergraduate,Referral,2022-10-12,10,2022,2022-10,0
STU_08879,United States,18-22,Undergraduate,Organic Search,2023-01-23,1,2023,2023-01,1
STU_08880,India,18-22,Postgraduate,Organic Search,2024-05-26,5,2024,2024-05,1
STU_08881,India,23-27,Undergraduate,Organic Search,2024-04-26,4,2024,2024-04,1
STU_08882,India,28+,Undergraduate,Organic Search,2023-09-28,9,2023,2023-09,1
STU_08883,India,23-27,Undergraduate,Paid Ad,2023-04-10,4,2023,2023-04,1
STU_08884,Australia,23-27,PhD,Organic Search,2022-11-14,11,2022,2022-11,1
STU_08885,Australia,28+,Postgraduate,Organic Search,2023-07-30,7,2023,2023-07,0
STU_08886,India,23-27,Undergraduate,Referral,2022-07-13,7,2022,2022-07,1
STU_08887,United States,18-22,PhD,Referral,2024-06-21,6,2024,2024-06,0
STU_08888,United States,28+,Undergraduate,Paid Ad,2023-01-12,1,2023,2023-01,1
STU_08889,United Kingdom,18-22,PhD,Social Media,2023-05-08,5,2023,2023-05,0
STU_08890,United States,23-27,Other,Organic Search,2023-11-03,11,2023,2023-11,0
STU_08891,India,18-22,Undergraduate,Referral,2022-12-01,12,2022,2022-12,1
STU_08892,India,23-27,Undergraduate,Referral,2024-01-22,1,2024,2024-01,1
STU_08893,India,18-22,Undergraduate,Paid Ad,2023-11-24,11,2023,2023-11,0
STU_08894,Canada,18-22,PhD,Organic Search,2022-06-16,6,2022,2022-06,0
STU_08895,Canada,23-27,Undergraduate,Organic Search,2023-05-27,5,2023,2023-05,1
STU_08896,India,18-22,Undergraduate,Referral,2024-01-03,1,2024,2024-01,1
STU_08897,United States,18-22,Postgraduate,Referral,2024-03-06,3,2024,2024-03,1
STU_08898,India,18-22,PhD,Organic Search,2022-12-19,12,2022,2022-12,1
STU_08899,Canada,18-22,Undergraduate,Email Campaign,2023-04-09,4,2023,2023-04,1
STU_08900,United States,28+,Undergraduate,Referral,2024-06-29,6,2024,2024-06,1
STU_08901,Canada,18-22,Undergraduate,Email Campaign,2022-11-06,11,2022,2022-11,1
STU_08902,United Kingdom,23-27,Undergraduate,Social Media,2023-02-19,2,2023,2023-02,1
STU_08903,India,18-22,Postgraduate,Referral,2023-07-31,7,2023,2023-07,1
STU_08904,United States,28+,Undergraduate,Referral,2023-07-27,7,2023,2023-07,1
STU_08905,India,28+,Undergraduate,Referral,2022-06-18,6,2022,2022-06,1
STU_08906,India,18-22,Undergraduate,Referral,2023-08-29,8,2023,2023-08,1
STU_08907,India,28+,Undergraduate,Organic Search,2023-09-30,9,2023,2023-09,1
STU_08908,Australia,23-27,Postgraduate,Organic Search,2024-06-10,6,2024,2024-06,1
STU_08909,United States,18-22,Other,Referral,2022-11-16,11,2022,2022-11,1
STU_08910,India,18-22,Undergraduate,Paid Ad,2022-07-16,7,2022,2022-07,1
STU_08911,Others,18-22,Undergraduate,Referral,2023-08-06,8,2023,2023-08,1
STU_08912,United States,28+,Undergraduate,Social Media,2023-05-26,5,2023,2023-05,1
STU_08913,India,23-27,Undergraduate,Organic Search,2024-06-19,6,2024,2024-06,0
STU_08914,United States,23-27,Undergraduate,Organic Search,2023-04-05,4,2023,2023-04,0
STU_08915,United States,28+,PhD,Organic Search,2024-03-19,3,2024,2024-03,1
STU_08916,India,18-22,Postgraduate,Referral,2024-05-17,5,2024,2024-05,1
STU_08917,United States,18-22,Undergraduate,Email Campaign,2023-06-15,6,2023,2023-06,1
STU_08918,Australia,18-22,Postgraduate,Organic Search,2023-11-04,11,2023,2023-11,1
STU_08919,United States,23-27,Undergraduate,Paid Ad,2022-07-26,7,2022,2022-07,0
STU_08920,India,23-27,Postgraduate,Organic Search,2023-04-24,4,2023,2023-04,1
STU_08921,Others,23-27,PhD,Paid Ad,2024-06-02,6,2024,2024-06,1
STU_08922,India,28+,Postgraduate,Email Campaign,2024-02-21,2,2024,2024-02,1
STU_08923,United States,28+,Other,Paid Ad,2022-08-07,8,2022,2022-08,1
STU_08924,United States,18-22,Undergraduate,Organic Search,2023-10-12,10,2023,2023-10,1
STU_08925,United Kingdom,28+,Undergraduate,Organic Search,2023-03-29,3,2023,2023-03,0
STU_08926,United States,23-27,PhD,Organic Search,2022-08-20,8,2022,2022-08,0
STU_08927,India,28+,Other,Paid Ad,2023-09-23,9,2023,2023-09,1
STU_08928,India,18-22,Undergraduate,Paid Ad,2022-06-01,6,2022,2022-06,0
STU_08929,United States,18-22,Undergraduate,Social Media,2022-06-11,6,2022,2022-06,1
STU_08930,Canada,18-22,Postgraduate,Social Media,2024-06-24,6,2024,2024-06,1
STU_08931,India,18-22,Undergraduate,Paid Ad,2023-10-06,10,2023,2023-10,1
STU_08932,United States,18-22,Undergraduate,Paid Ad,2024-01-21,1,2024,2024-01,1
STU_08933,United States,28+,Undergraduate,Referral,2023-02-24,2,2023,2023-02,1
STU_08934,India,23-27,Undergraduate,Paid Ad,2024-01-14,1,2024,2024-01,1
STU_08935,India,18-22,Undergraduate,Organic Search,2023-12-11,12,2023,2023-12,1
STU_08936,Australia,23-27,Undergraduate,Organic Search,2023-06-27,6,2023,2023-06,0
STU_08937,Canada,23-27,Undergraduate,Referral,2024-01-03,1,2024,2024-01,1
STU_08938,India,18-22,PhD,Paid Ad,2023-02-02,2,2023,2023-02,0
STU_08939,United States,23-27,Undergraduate,Email Campaign,2024-05-25,5,2024,2024-05,1
STU_08940,United States,23-27,PhD,Paid Ad,2023-03-24,3,2023,2023-03,1
STU_08941,India,23-27,Postgraduate,Email Campaign,2023-01-25,1,2023,2023-01,0
STU_08942,India,28+,Other,Social Media,2022-12-08,12,2022,2022-12,0
STU_08943,United States,18-22,Undergraduate,Paid Ad,2023-08-28,8,2023,2023-08,1
STU_08944,India,28+,Undergraduate,Paid Ad,2022-12-10,12,2022,2022-12,1
STU_08945,India,28+,Undergraduate,Organic Search,2023-09-29,9,2023,2023-09,1
STU_08946,India,18-22,Other,Social Media,2023-03-19,3,2023,2023-03,1
STU_08947,India,23-27,Other,Organic Search,2023-10-24,10,2023,2023-10,1
STU_08948,United States,23-27,Undergraduate,Referral,2022-08-07,8,2022,2022-08,1
STU_08949,Canada,18-22,Undergraduate,Social Media,2022-06-16,6,2022,2022-06,0
STU_08950,United States,18-22,Postgraduate,Organic Search,2022-11-20,11,2022,2022-11,0
STU_08951,India,28+,Undergraduate,Referral,2022-08-21,8,2022,2022-08,0
STU_08952,India,23-27,Postgraduate,Referral,2022-11-13,11,2022,2022-11,1
STU_08953,United States,23-27,Undergraduate,Organic Search,2022-11-01,11,2022,2022-11,0
STU_08954,India,18-22,Undergraduate,Paid Ad,2024-05-28,5,2024,2024-05,0
STU_08955,India,23-27,Undergraduate,Social Media,2023-04-14,4,2023,2023-04,0
STU_08956,India,18-22,Undergraduate,Referral,2022-12-18,12,2022,2022-12,1
STU_08957,Australia,23-27,Postgraduate,Organic Search,2022-07-16,7,2022,2022-07,1
STU_08958,India,18-22,Postgraduate,Referral,2024-05-05,5,2024,2024-05,0
STU_08959,India,23-27,Undergraduate,Referral,2023-01-16,1,2023,2023-01,1
STU_08960,United States,23-27,PhD,Paid Ad,2022-10-03,10,2022,2022-10,1
STU_08961,India,18-22,Postgraduate,Paid Ad,2022-08-12,8,2022,2022-08,1
STU_08962,Canada,28+,Postgraduate,Email Campaign,2024-01-09,1,2024,2024-01,0
STU_08963,India,28+,PhD,Paid Ad,2024-04-21,4,2024,2024-04,0
STU_08964,United States,28+,Undergraduate,Paid Ad,2023-05-30,5,2023,2023-05,1
STU_08965,India,23-27,Undergraduate,Social Media,2024-02-02,2,2024,2024-02,1
STU_08966,United States,23-27,Postgraduate,Referral,2023-08-19,8,2023,2023-08,1
STU_08967,India,23-27,Undergraduate,Organic Search,2023-09-17,9,2023,2023-09,1
STU_08968,United Kingdom,18-22,Other,Paid Ad,2023-02-10,2,2023,2023-02,1
STU_08969,United States,28+,Postgraduate,Paid Ad,2023-03-17,3,2023,2023-03,0
STU_08970,United Kingdom,18-22,Undergraduate,Referral,2023-07-20,7,2023,2023-07,1
STU_08971,India,18-22,Postgraduate,Referral,2023-06-12,6,2023,2023-06,1
STU_08972,Others,28+,Undergraduate,Organic Search,2023-09-14,9,2023,2023-09,1
STU_08973,United States,18-22,Postgraduate,Organic Search,2023-05-07,5,2023,2023-05,0
STU_08974,Canada,28+,Other,Referral,2023-11-20,11,2023,2023-11,0
STU_08975,United States,18-22,Postgraduate,Social Media,2024-01-24,1,2024,2024-01,1
STU_08976,United Kingdom,18-22,Postgraduate,Organic Search,2024-02-24,2,2024,2024-02,0
STU_08977,India,23-27,Postgraduate,Social Media,2022-07-03,7,2022,2022-07,0
STU_08978,India,18-22,Postgraduate,Referral,2024-06-13,6,2024,2024-06,1
STU_08979,India,18-22,Postgraduate,Paid Ad,2023-03-16,3,2023,2023-03,1
STU_08980,India,23-27,PhD,Paid Ad,2023-09-09,9,2023,2023-09,1
STU_08981,India,18-22,Postgraduate,Organic Search,2022-10-06,10,2022,2022-10,1
STU_08982,United Kingdom,18-22,Undergraduate,Paid Ad,2023-04-20,4,2023,2023-04,0
STU_08983,Canada,28+,Undergraduate,Paid Ad,2024-06-11,6,2024,2024-06,1
STU_08984,United Kingdom,23-27,Other,Organic Search,2024-05-13,5,2024,2024-05,1
STU_08985,India,23-27,Undergraduate,Organic Search,2024-02-12,2,2024,2024-02,1
STU_08986,Canada,18-22,PhD,Paid Ad,2022-10-25,10,2022,2022-10,1
STU_08987,Canada,18-22,Undergraduate,Paid Ad,2024-04-24,4,2024,2024-04,1
STU_08988,United States,23-27,Postgraduate,Referral,2023-05-08,5,2023,2023-05,1
STU_08989,Australia,28+,Postgraduate,Referral,2022-08-20,8,2022,2022-08,1
STU_08990,India,18-22,Postgraduate,Referral,2022-11-24,11,2022,2022-11,1
STU_08991,India,18-22,Undergraduate,Email Campaign,2022-07-06,7,2022,2022-07,1
STU_08992,India,28+,Undergraduate,Referral,2023-01-30,1,2023,2023-01,0
STU_08993,India,28+,Undergraduate,Organic Search,2023-03-13,3,2023,2023-03,0
STU_08994,Others,28+,Other,Organic Search,2022-12-05,12,2022,2022-12,0
STU_08995,United Kingdom,23-27,Postgraduate,Organic Search,2023-07-30,7,2023,2023-07,1
STU_08996,India,23-27,Undergraduate,Organic Search,2023-07-21,7,2023,2023-07,1
STU_08997,United States,18-22,Undergraduate,Email Campaign,2023-04-12,4,2023,2023-04,1
STU_08998,India,28+,PhD,Organic Search,2023-04-30,4,2023,2023-04,0
STU_08999,India,18-22,Undergraduate,Organic Search,2022-08-29,8,2022,2022-08,1
STU_09000,United States,28+,Postgraduate,Referral,2023-08-20,8,2023,2023-08,1
STU_09001,India,28+,Undergraduate,Organic Search,2024-03-02,3,2024,2024-03,1
STU_09002,Australia,18-22,Other,Organic Search,2023-03-08,3,2023,2023-03,0
STU_09003,United Kingdom,18-22,Other,Paid Ad,2024-05-02,5,2024,2024-05,1
STU_09004,Others,23-27,Undergraduate,Paid Ad,2022-12-19,12,2022,2022-12,1
STU_09005,Australia,23-27,Postgraduate,Organic Search,2023-06-23,6,2023,2023-06,0
STU_09006,India,28+,Undergraduate,Paid Ad,2023-06-08,6,2023,2023-06,1
STU_09007,United States,23-27,PhD,Paid Ad,2023-04-03,4,2023,2023-04,0
STU_09008,Others,18-22,Postgraduate,Referral,2023-03-14,3,2023,2023-03,0
STU_09009,United States,18-22,PhD,Referral,2024-06-20,6,2024,2024-06,1
STU_09010,India,18-22,Undergraduate,Paid Ad,2024-02-11,2,2024,2024-02,1
STU_09011,United States,28+,PhD,Organic Search,2022-11-03,11,2022,2022-11,0
STU_09012,India,23-27,Undergraduate,Referral,2023-01-12,1,2023,2023-01,1
STU_09013,Canada,23-27,Postgraduate,Email Campaign,2024-05-12,5,2024,2024-05,1
STU_09014,United States,23-27,Postgraduate,Organic Search,2022-10-22,10,2022,2022-10,1
STU_09015,Canada,23-27,Undergraduate,Organic Search,2022-11-25,11,2022,2022-11,0
STU_09016,United States,18-22,Undergraduate,Paid Ad,2024-04-02,4,2024,2024-04,1
STU_09017,India,23-27,Postgraduate,Organic Search,2023-09-04,9,2023,2023-09,1
STU_09018,India,18-22,Other,Social Media,2022-08-27,8,2022,2022-08,1
STU_09019,India,18-22,Postgraduate,Paid Ad,2024-05-21,5,2024,2024-05,1
STU_09020,India,18-22,Postgraduate,Paid Ad,2023-06-18,6,2023,2023-06,1
STU_09021,United States,28+,Postgraduate,Referral,2022-10-19,10,2022,2022-10,0
STU_09022,Australia,28+,Undergraduate,Organic Search,2024-06-05,6,2024,2024-06,1
STU_09023,United States,18-22,PhD,Paid Ad,2023-09-01,9,2023,2023-09,1
STU_09024,United States,18-22,Postgraduate,Organic Search,2024-02-15,2,2024,2024-02,1
STU_09025,United Kingdom,18-22,Undergraduate,Organic Search,2022-11-12,11,2022,2022-11,1
STU_09026,United States,28+,Undergraduate,Social Media,2023-01-04,1,2023,2023-01,0
STU_09027,United States,18-22,Undergraduate,Email Campaign,2024-04-06,4,2024,2024-04,1
STU_09028,Others,18-22,PhD,Organic Search,2022-10-21,10,2022,2022-10,0
STU_09029,United States,18-22,Postgraduate,Organic Search,2023-12-22,12,2023,2023-12,1
STU_09030,India,18-22,Postgraduate,Paid Ad,2023-03-28,3,2023,2023-03,0
STU_09031,United States,23-27,Undergraduate,Paid Ad,2023-03-14,3,2023,2023-03,0
STU_09032,India,18-22,Undergraduate,Organic Search,2023-08-28,8,2023,2023-08,1
STU_09033,United States,18-22,Postgraduate,Organic Search,2023-04-03,4,2023,2023-04,1
STU_09034,United States,23-27,Undergraduate,Social Media,2022-11-28,11,2022,2022-11,0
STU_09035,India,18-22,Postgraduate,Paid Ad,2023-01-24,1,2023,2023-01,1
STU_09036,United Kingdom,23-27,Postgraduate,Paid Ad,2022-06-06,6,2022,2022-06,0
STU_09037,United States,23-27,Postgraduate,Referral,2023-02-26,2,2023,2023-02,0
STU_09038,Australia,18-22,Undergraduate,Referral,2022-06-29,6,2022,2022-06,1
STU_09039,Australia,18-22,Undergraduate,Referral,2023-08-14,8,2023,2023-08,1
STU_09040,India,28+,Postgraduate,Paid Ad,2022-10-06,10,2022,2022-10,1
STU_09041,United States,18-22,Undergraduate,Organic Search,2023-02-12,2,2023,2023-02,1
STU_09042,Others,18-22,Undergraduate,Paid Ad,2024-05-02,5,2024,2024-05,1
STU_09043,Canada,23-27,Undergraduate,Organic Search,2022-07-23,7,2022,2022-07,0
STU_09044,United States,18-22,Postgraduate,Social Media,2024-03-18,3,2024,2024-03,1
STU_09045,United States,18-22,Undergraduate,Organic Search,2022-07-07,7,2022,2022-07,0
STU_09046,India,18-22,Postgraduate,Referral,2024-01-29,1,2024,2024-01,1
STU_09047,India,23-27,Undergraduate,Referral,2022-08-23,8,2022,2022-08,1
STU_09048,India,18-22,Undergraduate,Referral,2024-01-16,1,2024,2024-01,0
STU_09049,United States,23-27,Postgraduate,Social Media,2022-11-21,11,2022,2022-11,0
STU_09050,Others,23-27,Postgraduate,Paid Ad,2024-01-07,1,2024,2024-01,1
STU_09051,United States,23-27,Undergraduate,Organic Search,2024-02-18,2,2024,2024-02,1
STU_09052,India,28+,Undergraduate,Paid Ad,2022-07-05,7,2022,2022-07,0
STU_09053,United States,18-22,Undergraduate,Referral,2023-09-23,9,2023,2023-09,1
STU_09054,United Kingdom,18-22,Undergraduate,Organic Search,2022-09-17,9,2022,2022-09,1
STU_09055,United States,28+,Postgraduate,Paid Ad,2022-06-14,6,2022,2022-06,0
STU_09056,Others,18-22,Undergraduate,Email Campaign,2022-11-13,11,2022,2022-11,1
STU_09057,India,28+,Undergraduate,Paid Ad,2022-12-09,12,2022,2022-12,1
STU_09058,United States,23-27,Other,Organic Search,2024-01-08,1,2024,2024-01,1
STU_09059,India,18-22,Undergraduate,Paid Ad,2022-09-21,9,2022,2022-09,1
STU_09060,India,28+,Postgraduate,Organic Search,2023-07-21,7,2023,2023-07,1
STU_09061,United States,28+,Postgraduate,Referral,2023-05-19,5,2023,2023-05,1
STU_09062,United States,23-27,Postgraduate,Organic Search,2024-02-07,2,2024,2024-02,0
STU_09063,India,23-27,Postgraduate,Paid Ad,2024-05-16,5,2024,2024-05,0
STU_09064,United States,18-22,Undergraduate,Email Campaign,2023-08-11,8,2023,2023-08,1
STU_09065,United Kingdom,23-27,Postgraduate,Referral,2022-12-06,12,2022,2022-12,1
STU_09066,Australia,23-27,PhD,Social Media,2024-02-26,2,2024,2024-02,1
STU_09067,India,23-27,Postgraduate,Organic Search,2024-01-17,1,2024,2024-01,1
STU_09068,United States,18-22,Postgraduate,Referral,2022-08-30,8,2022,2022-08,1
STU_09069,India,18-22,Undergraduate,Organic Search,2023-06-11,6,2023,2023-06,1
STU_09070,Australia,18-22,Undergraduate,Email Campaign,2024-03-02,3,2024,2024-03,0
STU_09071,India,23-27,Postgraduate,Paid Ad,2022-08-28,8,2022,2022-08,0
STU_09072,India,28+,Other,Referral,2023-08-05,8,2023,2023-08,1
STU_09073,United States,18-22,Undergraduate,Organic Search,2023-12-07,12,2023,2023-12,0
STU_09074,India,28+,Postgraduate,Paid Ad,2022-09-27,9,2022,2022-09,0
STU_09075,India,23-27,Undergraduate,Organic Search,2024-02-17,2,2024,2024-02,1
STU_09076,United States,18-22,Undergraduate,Organic Search,2023-04-30,4,2023,2023-04,0
STU_09077,India,18-22,Undergraduate,Organic Search,2023-08-08,8,2023,2023-08,1
STU_09078,India,23-27,Undergraduate,Organic Search,2023-02-26,2,2023,2023-02,1
STU_09079,United Kingdom,18-22,Undergraduate,Paid Ad,2022-09-28,9,2022,2022-09,1
STU_09080,India,18-22,Postgraduate,Email Campaign,2023-03-05,3,2023,2023-03,0
STU_09081,India,23-27,Postgraduate,Referral,2024-06-21,6,2024,2024-06,1
STU_09082,United States,23-27,Undergraduate,Organic Search,2024-01-15,1,2024,2024-01,0
STU_09083,India,18-22,Undergraduate,Paid Ad,2024-02-03,2,2024,2024-02,0
STU_09084,Canada,28+,Undergraduate,Referral,2022-07-12,7,2022,2022-07,1
STU_09085,India,28+,Undergraduate,Organic Search,2024-01-30,1,2024,2024-01,1
STU_09086,Canada,18-22,Undergraduate,Paid Ad,2024-02-13,2,2024,2024-02,1
STU_09087,India,23-27,Undergraduate,Email Campaign,2023-12-06,12,2023,2023-12,0
STU_09088,India,23-27,Other,Organic Search,2022-12-13,12,2022,2022-12,0
STU_09089,India,28+,Postgraduate,Referral,2023-03-22,3,2023,2023-03,1
STU_09090,India,28+,Postgraduate,Referral,2022-06-03,6,2022,2022-06,1
STU_09091,United States,18-22,Undergraduate,Organic Search,2022-06-22,6,2022,2022-06,1
STU_09092,India,18-22,PhD,Email Campaign,2024-02-29,2,2024,2024-02,1
STU_09093,United States,18-22,Postgraduate,Organic Search,2022-06-27,6,2022,2022-06,1
STU_09094,India,23-27,Postgraduate,Organic Search,2024-05-08,5,2024,2024-05,1
STU_09095,India,23-27,Undergraduate,Social Media,2024-06-18,6,2024,2024-06,0
STU_09096,Australia,28+,Undergraduate,Organic Search,2023-02-17,2,2023,2023-02,0
STU_09097,United States,23-27,Undergraduate,Referral,2023-11-12,11,2023,2023-11,0
STU_09098,United States,18-22,Other,Referral,2024-06-29,6,2024,2024-06,1
STU_09099,India,23-27,Postgraduate,Organic Search,2022-07-31,7,2022,2022-07,1
STU_09100,India,23-27,Undergraduate,Email Campaign,2023-11-20,11,2023,2023-11,1
STU_09101,Australia,23-27,Undergraduate,Referral,2023-05-10,5,2023,2023-05,0
STU_09102,India,23-27,Undergraduate,Organic Search,2024-03-27,3,2024,2024-03,1
STU_09103,United States,18-22,Postgraduate,Organic Search,2022-09-06,9,2022,2022-09,1
STU_09104,United States,23-27,Postgraduate,Organic Search,2023-07-04,7,2023,2023-07,1
STU_09105,Australia,28+,Undergraduate,Paid Ad,2024-04-05,4,2024,2024-04,1
STU_09106,India,18-22,Undergraduate,Paid Ad,2023-10-22,10,2023,2023-10,1
STU_09107,United States,28+,Undergraduate,Paid Ad,2023-08-26,8,2023,2023-08,1
STU_09108,Canada,23-27,Other,Organic Search,2024-01-09,1,2024,2024-01,0
STU_09109,India,23-27,Postgraduate,Organic Search,2024-05-21,5,2024,2024-05,1
STU_09110,India,28+,Undergraduate,Referral,2024-03-22,3,2024,2024-03,0
STU_09111,United Kingdom,18-22,Undergraduate,Social Media,2022-10-27,10,2022,2022-10,0
STU_09112,India,23-27,PhD,Social Media,2024-06-28,6,2024,2024-06,1
STU_09113,India,18-22,Undergraduate,Organic Search,2023-07-19,7,2023,2023-07,1
STU_09114,India,28+,Undergraduate,Social Media,2023-04-01,4,2023,2023-04,0
STU_09115,United States,23-27,Undergraduate,Social Media,2023-10-06,10,2023,2023-10,0
STU_09116,India,18-22,Undergraduate,Organic Search,2022-08-07,8,2022,2022-08,1
STU_09117,India,18-22,Undergraduate,Referral,2023-12-16,12,2023,2023-12,1
STU_09118,India,18-22,Undergraduate,Organic Search,2023-11-06,11,2023,2023-11,1
STU_09119,India,18-22,Other,Referral,2023-08-03,8,2023,2023-08,1
STU_09120,India,23-27,Postgraduate,Paid Ad,2023-08-04,8,2023,2023-08,0
STU_09121,India,18-22,PhD,Organic Search,2023-05-18,5,2023,2023-05,0
STU_09122,India,23-27,Undergraduate,Organic Search,2022-09-09,9,2022,2022-09,1
STU_09123,India,28+,Other,Paid Ad,2022-06-06,6,2022,2022-06,1
STU_09124,United Kingdom,18-22,Postgraduate,Organic Search,2024-03-23,3,2024,2024-03,1
STU_09125,India,18-22,Other,Referral,2024-05-01,5,2024,2024-05,1
STU_09126,India,23-27,Postgraduate,Referral,2023-04-13,4,2023,2023-04,0
STU_09127,India,18-22,Undergraduate,Paid Ad,2023-06-17,6,2023,2023-06,0
STU_09128,India,18-22,Other,Email Campaign,2023-01-12,1,2023,2023-01,0
STU_09129,India,23-27,Postgraduate,Organic Search,2023-09-15,9,2023,2023-09,0
STU_09130,India,18-22,Undergraduate,Organic Search,2023-01-29,1,2023,2023-01,0
STU_09131,India,18-22,Postgraduate,Referral,2024-01-23,1,2024,2024-01,1
STU_09132,United States,18-22,Undergraduate,Email Campaign,2022-12-16,12,2022,2022-12,1
STU_09133,United Kingdom,23-27,Postgraduate,Organic Search,2023-08-19,8,2023,2023-08,1
STU_09134,India,28+,PhD,Social Media,2023-11-07,11,2023,2023-11,0
STU_09135,India,18-22,PhD,Referral,2023-05-09,5,2023,2023-05,0
STU_09136,India,18-22,Postgraduate,Email Campaign,2023-06-12,6,2023,2023-06,0
STU_09137,India,23-27,Undergraduate,Referral,2023-03-25,3,2023,2023-03,0
STU_09138,India,23-27,Undergraduate,Paid Ad,2023-04-08,4,2023,2023-04,1
STU_09139,United States,28+,Postgraduate,Paid Ad,2023-08-22,8,2023,2023-08,1
STU_09140,United States,18-22,Undergraduate,Referral,2023-07-26,7,2023,2023-07,1
STU_09141,Others,23-27,Undergraduate,Organic Search,2023-04-09,4,2023,2023-04,0
STU_09142,India,18-22,PhD,Referral,2023-08-30,8,2023,2023-08,0
STU_09143,Others,18-22,Undergraduate,Organic Search,2022-12-31,12,2022,2022-12,1
STU_09144,Others,23-27,Undergraduate,Paid Ad,2023-01-23,1,2023,2023-01,1
STU_09145,United States,18-22,Postgraduate,Email Campaign,2023-01-09,1,2023,2023-01,1
STU_09146,United Kingdom,23-27,Undergraduate,Referral,2022-08-26,8,2022,2022-08,0
STU_09147,India,18-22,Other,Organic Search,2022-08-07,8,2022,2022-08,0
STU_09148,Canada,28+,Other,Paid Ad,2022-06-09,6,2022,2022-06,0
STU_09149,United Kingdom,18-22,Undergraduate,Organic Search,2023-08-06,8,2023,2023-08,0
STU_09150,United Kingdom,23-27,Undergraduate,Email Campaign,2024-05-16,5,2024,2024-05,0
STU_09151,India,18-22,Postgraduate,Organic Search,2023-02-07,2,2023,2023-02,0
STU_09152,India,18-22,Undergraduate,Referral,2023-02-24,2,2023,2023-02,1
STU_09153,India,18-22,Undergraduate,Social Media,2024-01-21,1,2024,2024-01,1
STU_09154,India,23-27,Postgraduate,Organic Search,2022-08-31,8,2022,2022-08,0
STU_09155,India,23-27,Postgraduate,Organic Search,2022-12-03,12,2022,2022-12,0
STU_09156,United States,18-22,Undergraduate,Organic Search,2022-12-05,12,2022,2022-12,1
STU_09157,United States,28+,Undergraduate,Referral,2023-11-24,11,2023,2023-11,1
STU_09158,United States,18-22,Undergraduate,Paid Ad,2024-06-12,6,2024,2024-06,1
